,date,location,sales
3834,2020-03-09,Delhi,2123
3835,2020-03-20,Delhi,8431
3836,2020-02-24,Delhi,7218
3837,2020-04-06,Banglore,2374
3838,2020-04-22,Kolkata,5402
3839,2020-01-19,Kolkata,3248
3840,2020-02-01,Delhi,3035
3841,2020-02-05,Mumbai,6070
3842,2020-01-16,Mumbai,9898
3843,2020-01-17,Kolkata,7526
3844,2020-04-05,Delhi,7939
3845,2020-01-04,Banglore,7714
3846,2020-03-10,Mumbai,4376
3847,2020-03-12,Mumbai,9742
3848,2020-04-14,Banglore,7039
3849,2020-04-30,Delhi,7056
3850,2020-04-23,Kolkata,7207
3851,2020-05-29,Delhi,6686
3852,2020-04-22,Banglore,2356
3853,2020-04-14,Banglore,6634
3854,2020-05-13,Mumbai,6774
3855,2020-03-23,Kolkata,8471
3856,2020-01-27,Banglore,3011
3857,2020-05-01,Kolkata,3683
3858,2020-04-30,Banglore,9444
3859,2020-03-09,Mumbai,6540
3860,2020-04-01,Banglore,2839
3861,2020-01-27,Mumbai,4362
3862,2020-03-03,Mumbai,3430
3863,2020-04-21,Banglore,8168
3864,2020-01-03,Banglore,8701
3865,2020-04-16,Kolkata,9349
3866,2020-04-17,Banglore,4848
3867,2020-01-23,Mumbai,7536
3868,2020-03-10,Mumbai,2798
3869,2020-01-11,Kolkata,9354
3870,2020-04-18,Mumbai,9570
3871,2020-01-19,Kolkata,7492
3872,2020-02-14,Delhi,2270
3873,2020-01-04,Delhi,4014
3874,2020-01-29,Banglore,3693
3875,2020-03-24,Mumbai,2627
3876,2020-03-14,Kolkata,6797
3877,2020-01-29,Delhi,8193
3878,2020-03-27,Kolkata,9310
3879,2020-05-02,Delhi,5015
3880,2020-03-04,Kolkata,4752
3881,2020-04-18,Mumbai,7785
3882,2020-01-05,Banglore,4820
3883,2020-01-09,Mumbai,9485
3884,2020-02-04,Mumbai,8323
3885,2020-01-28,Delhi,6663
3886,2020-03-27,Mumbai,2371
3887,2020-05-31,Mumbai,6370
3888,2020-03-30,Mumbai,9754
3889,2020-01-01,Kolkata,8176
3890,2020-05-08,Banglore,8979
3891,2020-02-18,Banglore,3988
3892,2020-01-22,Delhi,4195
3893,2020-03-18,Mumbai,9529
3894,2020-03-28,Kolkata,3026
3895,2020-02-21,Kolkata,4884
3896,2020-05-08,Delhi,9732
3897,2020-02-28,Mumbai,2896
3898,2020-05-22,Mumbai,8226
3899,2020-01-19,Kolkata,6138
3900,2020-03-16,Mumbai,8125
3901,2020-01-28,Mumbai,6797
3902,2020-04-15,Delhi,7473
3903,2020-03-12,Kolkata,4329
3904,2020-01-27,Delhi,2366
3905,2020-02-11,Delhi,8454
3906,2020-01-24,Kolkata,4556
3907,2020-01-31,Mumbai,8739
3908,2020-04-25,Delhi,3508
3909,2020-02-12,Kolkata,2063
3910,2020-04-26,Kolkata,2603
3911,2020-04-23,Delhi,8686
3912,2020-04-19,Banglore,8573
3913,2020-03-23,Delhi,5853
3914,2020-03-12,Kolkata,5054
3915,2020-03-06,Mumbai,8050
3916,2020-02-20,Mumbai,5353
3917,2020-02-14,Delhi,9520
3918,2020-01-24,Banglore,6848
3919,2020-04-24,Banglore,7539
3920,2020-01-25,Delhi,4714
3921,2020-05-17,Delhi,8914
3922,2020-03-14,Delhi,7761
3923,2020-05-26,Banglore,9943
3924,2020-05-11,Delhi,3727
3925,2020-04-28,Kolkata,4148
3926,2020-04-08,Kolkata,7946
3927,2020-05-27,Delhi,8301
3928,2020-02-06,Kolkata,8815
3929,2020-01-10,Mumbai,7468
3930,2020-05-26,Mumbai,2993
3931,2020-01-17,Banglore,7236
3932,2020-04-17,Delhi,9924
3933,2020-01-29,Mumbai,6156
3934,2020-05-18,Mumbai,3545
3935,2020-05-17,Mumbai,9687
3936,2020-01-13,Banglore,5804
3937,2020-05-15,Delhi,8760
3938,2020-03-02,Kolkata,8575
3939,2020-04-27,Banglore,8168
3940,2020-02-29,Kolkata,2662
3941,2020-03-07,Kolkata,6734
3942,2020-03-07,Delhi,4887
3943,2020-04-13,Mumbai,5025
3944,2020-01-11,Mumbai,9974
3945,2020-03-21,Banglore,9103
3946,2020-05-25,Mumbai,2119
3947,2020-02-23,Banglore,2720
3948,2020-02-26,Mumbai,5676
3949,2020-05-28,Kolkata,5329
3950,2020-01-09,Mumbai,2135
3951,2020-03-20,Banglore,8397
3952,2020-03-01,Kolkata,4375
3953,2020-03-30,Mumbai,2535
3954,2020-03-04,Kolkata,9251
3955,2020-01-08,Delhi,3686
3956,2020-03-16,Banglore,7710
3957,2020-02-26,Banglore,7920
3958,2020-01-05,Delhi,7231
3959,2020-01-18,Delhi,3350
3960,2020-05-21,Kolkata,9968
3961,2020-03-06,Mumbai,6882
3962,2020-05-28,Kolkata,6593
3963,2020-04-05,Delhi,8189
3964,2020-02-02,Delhi,6379
3965,2020-01-26,Kolkata,8316
3966,2020-03-18,Banglore,4674
3967,2020-01-14,Kolkata,9707
3968,2020-04-04,Kolkata,7987
3969,2020-03-24,Delhi,3702
3970,2020-02-08,Banglore,9466
3971,2020-05-17,Kolkata,4909
3972,2020-01-30,Banglore,8387
3973,2020-05-27,Delhi,2565
3974,2020-03-08,Banglore,8313
3975,2020-02-24,Mumbai,5762
3976,2020-01-03,Banglore,5890
3977,2020-04-25,Kolkata,6368
3978,2020-02-22,Kolkata,3817
3979,2020-01-09,Delhi,6812
3980,2020-01-13,Banglore,9123
3981,2020-05-03,Kolkata,3424
3982,2020-04-05,Banglore,8726
3983,2020-01-12,Delhi,7352
3984,2020-04-19,Delhi,5724
3985,2020-04-17,Banglore,9478
3986,2020-02-09,Mumbai,6854
3987,2020-03-25,Kolkata,9018
3988,2020-05-03,Mumbai,3403
3989,2020-02-07,Banglore,7379
3990,2020-04-08,Kolkata,3760
3991,2020-01-12,Mumbai,7140
3992,2020-02-07,Mumbai,4119
3993,2020-04-16,Banglore,5907
3994,2020-02-09,Delhi,4028
3995,2020-02-03,Banglore,8629
3996,2020-02-23,Banglore,5402
3997,2020-04-05,Delhi,5802
3998,2020-03-10,Mumbai,6739
3999,2020-01-31,Kolkata,3393
4000,2020-04-03,Kolkata,6244
4001,2020-02-21,Mumbai,7607
4002,2020-02-08,Delhi,2684
4003,2020-05-31,Kolkata,5468
4004,2020-05-24,Banglore,4407
4005,2020-05-07,Delhi,2687
4006,2020-04-23,Kolkata,6071
4007,2020-01-12,Banglore,5365
4008,2020-05-29,Mumbai,8053
4009,2020-02-13,Delhi,3915
4010,2020-04-16,Mumbai,5244
4011,2020-01-30,Kolkata,6981
4012,2020-01-27,Delhi,2083
4013,2020-04-14,Mumbai,7566
4014,2020-04-14,Banglore,8555
4015,2020-02-16,Mumbai,2575
4016,2020-02-05,Banglore,3147
4017,2020-01-02,Mumbai,6345
4018,2020-02-28,Kolkata,9928
4019,2020-04-06,Banglore,3700
4020,2020-03-22,Kolkata,8629
4021,2020-04-25,Mumbai,4140
4022,2020-01-16,Mumbai,5176
4023,2020-02-08,Delhi,2970
4024,2020-01-16,Delhi,8845
4025,2020-02-09,Mumbai,6166
4026,2020-04-08,Banglore,3136
4027,2020-03-13,Delhi,5814
4028,2020-05-11,Mumbai,5881
4029,2020-05-20,Delhi,2438
4030,2020-05-22,Mumbai,7204
4031,2020-05-15,Mumbai,8793
4032,2020-02-29,Mumbai,2859
4033,2020-03-18,Mumbai,7988
4034,2020-03-01,Kolkata,8268
4035,2020-05-02,Banglore,5403
4036,2020-05-31,Delhi,4403
4037,2020-01-23,Banglore,7582
4038,2020-04-14,Kolkata,8468
4039,2020-05-01,Banglore,9027
4040,2020-04-01,Mumbai,8909
4041,2020-03-01,Banglore,6374
4042,2020-05-08,Kolkata,7175
4043,2020-03-12,Banglore,9846
4044,2020-02-21,Kolkata,4089
4045,2020-01-04,Mumbai,2521
4046,2020-01-30,Delhi,9792
4047,2020-01-19,Banglore,5450
4048,2020-03-09,Mumbai,7907
4049,2020-04-09,Kolkata,4996
4050,2020-05-01,Mumbai,9287
4051,2020-02-08,Kolkata,3140
4052,2020-05-29,Delhi,5081
4053,2020-04-20,Delhi,9188
4054,2020-03-12,Kolkata,3235
4055,2020-03-02,Banglore,4916
4056,2020-05-22,Mumbai,2808
4057,2020-03-23,Banglore,4732
4058,2020-02-18,Mumbai,7248
4059,2020-02-27,Kolkata,9933
4060,2020-05-17,Banglore,7947
4061,2020-01-07,Banglore,6033
4062,2020-01-04,Banglore,4796
4063,2020-03-03,Banglore,4669
4064,2020-04-15,Mumbai,8742
4065,2020-02-24,Kolkata,8403
4066,2020-04-27,Delhi,9785
4067,2020-04-11,Banglore,2694
4068,2020-02-08,Kolkata,4337
4069,2020-01-26,Delhi,9719
4070,2020-03-22,Banglore,5931
4071,2020-02-12,Delhi,3851
4072,2020-04-18,Banglore,2264
4073,2020-04-24,Delhi,9307
4074,2020-02-19,Delhi,2942
4075,2020-01-19,Kolkata,9982
4076,2020-02-16,Kolkata,3355
4077,2020-01-26,Kolkata,9777
4078,2020-04-02,Kolkata,8920
4079,2020-01-17,Banglore,9286
4080,2020-04-24,Delhi,4749
4081,2020-03-11,Delhi,9199
4082,2020-05-24,Delhi,7284
4083,2020-05-23,Delhi,6263
4084,2020-01-24,Kolkata,7315
4085,2020-05-11,Delhi,8632
4086,2020-05-31,Delhi,5818
4087,2020-03-22,Delhi,7697
4088,2020-02-23,Banglore,6806
4089,2020-05-11,Mumbai,9963
4090,2020-04-12,Kolkata,7364
4091,2020-05-04,Kolkata,5763
4092,2020-04-19,Mumbai,7785
4093,2020-04-19,Banglore,9226
4094,2020-03-05,Delhi,4367
4095,2020-01-07,Delhi,3064
4096,2020-05-24,Kolkata,8750
4097,2020-03-22,Delhi,8733
4098,2020-05-23,Mumbai,7471
4099,2020-05-11,Mumbai,7486
4100,2020-05-05,Delhi,4841
4101,2020-01-23,Mumbai,7840
4102,2020-02-17,Mumbai,4307
4103,2020-03-21,Mumbai,3554
4104,2020-03-07,Banglore,7234
4105,2020-02-19,Delhi,7788
4106,2020-02-08,Kolkata,5293
4107,2020-03-27,Banglore,7660
4108,2020-05-14,Delhi,4804
4109,2020-05-17,Banglore,7415
4110,2020-04-28,Banglore,4095
4111,2020-01-04,Delhi,2527
4112,2020-02-10,Kolkata,7588
4113,2020-01-09,Kolkata,4584
4114,2020-04-24,Banglore,4442
4115,2020-01-09,Mumbai,4850
4116,2020-03-14,Banglore,4630
4117,2020-01-14,Kolkata,2662
4118,2020-01-24,Banglore,3074
4119,2020-02-10,Mumbai,4037
4120,2020-03-31,Banglore,6958
4121,2020-04-26,Kolkata,6892
4122,2020-05-02,Kolkata,3752
4123,2020-01-18,Kolkata,9579
4124,2020-01-01,Banglore,9527
4125,2020-02-04,Delhi,6466
4126,2020-03-08,Kolkata,3008
4127,2020-04-27,Delhi,6724
4128,2020-01-02,Banglore,6876
4129,2020-01-25,Mumbai,4772
4130,2020-04-13,Mumbai,8212
4131,2020-01-14,Kolkata,8277
4132,2020-02-24,Kolkata,3244
4133,2020-02-27,Delhi,3343
4134,2020-04-27,Kolkata,8851
4135,2020-02-26,Mumbai,2652
4136,2020-05-07,Kolkata,2072
4137,2020-02-29,Delhi,2224
4138,2020-02-28,Kolkata,4599
4139,2020-01-07,Mumbai,2475
4140,2020-01-05,Banglore,3963
4141,2020-04-04,Kolkata,3143
4142,2020-04-07,Banglore,9570
4143,2020-01-23,Banglore,4534
4144,2020-02-02,Delhi,7621
4145,2020-03-14,Kolkata,2733
4146,2020-02-18,Delhi,4480
4147,2020-02-21,Delhi,8558
4148,2020-02-09,Mumbai,4521
4149,2020-03-23,Kolkata,5024
4150,2020-01-11,Banglore,5955
4151,2020-02-11,Kolkata,2775
4152,2020-04-27,Mumbai,3581
4153,2020-04-23,Kolkata,8919
4154,2020-05-22,Delhi,4037
4155,2020-02-07,Kolkata,6275
4156,2020-05-12,Delhi,2827
4157,2020-04-18,Banglore,2198
4158,2020-02-14,Mumbai,4120
4159,2020-04-15,Mumbai,8276
4160,2020-05-22,Mumbai,6657
4161,2020-01-15,Kolkata,4957
4162,2020-04-19,Mumbai,6996
4163,2020-02-15,Mumbai,9277
4164,2020-01-06,Kolkata,9253
4165,2020-01-06,Delhi,7504
4166,2020-04-27,Banglore,8886
4167,2020-05-19,Kolkata,8322
4168,2020-04-28,Banglore,7629
4169,2020-04-03,Banglore,7107
4170,2020-04-28,Mumbai,5043
4171,2020-04-08,Mumbai,3910
4172,2020-02-07,Mumbai,3549
4173,2020-03-04,Banglore,9103
4174,2020-02-28,Mumbai,7659
4175,2020-02-05,Kolkata,6727
4176,2020-01-21,Kolkata,3099
4177,2020-02-13,Kolkata,6043
4178,2020-03-05,Delhi,3418
4179,2020-04-04,Kolkata,2093
4180,2020-04-03,Delhi,3038
4181,2020-03-10,Delhi,2728
4182,2020-04-22,Mumbai,4890
4183,2020-05-29,Delhi,3896
4184,2020-05-29,Delhi,7021
4185,2020-02-28,Delhi,8623
4186,2020-04-10,Mumbai,8689
4187,2020-01-04,Mumbai,2403
4188,2020-05-17,Delhi,4960
4189,2020-03-22,Delhi,5865
4190,2020-04-12,Delhi,7888
4191,2020-02-07,Delhi,6675
4192,2020-03-28,Banglore,6298
4193,2020-05-17,Banglore,2177
4194,2020-04-02,Delhi,4187
4195,2020-03-27,Delhi,6745
4196,2020-03-29,Delhi,9830
4197,2020-05-31,Mumbai,5554
4198,2020-03-05,Mumbai,6555
4199,2020-03-23,Delhi,2937
4200,2020-03-27,Banglore,8954
4201,2020-05-03,Mumbai,5464
4202,2020-01-11,Mumbai,3943
4203,2020-05-28,Banglore,9358
4204,2020-04-16,Kolkata,9565
4205,2020-05-14,Kolkata,2467
4206,2020-03-24,Banglore,4113
4207,2020-05-08,Kolkata,5140
4208,2020-05-24,Mumbai,8166
4209,2020-01-11,Delhi,9976
4210,2020-05-10,Delhi,9431
4211,2020-01-06,Banglore,6039
4212,2020-05-24,Mumbai,7806
4213,2020-02-01,Banglore,9674
4214,2020-01-20,Kolkata,3071
4215,2020-03-05,Banglore,3951
4216,2020-03-10,Banglore,2492
4217,2020-02-13,Mumbai,9804
4218,2020-03-10,Delhi,5071
4219,2020-02-02,Banglore,4706
4220,2020-01-31,Banglore,4100
4221,2020-04-04,Delhi,9610
4222,2020-04-06,Delhi,9826
4223,2020-01-31,Delhi,6374
4224,2020-03-07,Delhi,2619
4225,2020-03-18,Kolkata,4493
4226,2020-03-07,Banglore,2686
4227,2020-02-03,Delhi,5113
4228,2020-04-21,Mumbai,7835
4229,2020-05-15,Kolkata,8026
4230,2020-04-23,Delhi,9280
4231,2020-01-02,Delhi,9719
4232,2020-05-28,Delhi,2695
4233,2020-04-16,Banglore,9703
4234,2020-04-11,Delhi,5429
4235,2020-05-22,Delhi,6923
4236,2020-02-16,Banglore,2620
4237,2020-04-14,Delhi,9543
4238,2020-05-06,Kolkata,3601
4239,2020-02-03,Delhi,9477
4240,2020-05-02,Banglore,9929
4241,2020-05-21,Banglore,7560
4242,2020-03-24,Delhi,7853
4243,2020-02-23,Mumbai,2831
4244,2020-02-27,Kolkata,8552
4245,2020-01-25,Mumbai,5713
4246,2020-03-12,Banglore,6200
4247,2020-05-26,Kolkata,2658
4248,2020-04-09,Banglore,5076
4249,2020-04-20,Kolkata,5866
4250,2020-02-28,Banglore,7969
4251,2020-03-04,Banglore,3560
4252,2020-05-04,Kolkata,7354
4253,2020-05-20,Mumbai,6246
4254,2020-05-26,Kolkata,5463
4255,2020-04-06,Kolkata,2125
4256,2020-04-05,Kolkata,2356
4257,2020-02-02,Delhi,7517
4258,2020-03-01,Mumbai,7413
4259,2020-04-17,Banglore,4416
4260,2020-05-26,Kolkata,2271
4261,2020-04-04,Mumbai,5249
4262,2020-01-13,Mumbai,7421
4263,2020-01-07,Mumbai,8786
4264,2020-02-27,Delhi,4942
4265,2020-03-17,Delhi,7634
4266,2020-02-11,Delhi,2634
4267,2020-04-16,Delhi,3386
4268,2020-03-21,Delhi,3936
4269,2020-04-02,Delhi,3608
4270,2020-03-09,Kolkata,2736
4271,2020-01-23,Delhi,2796
4272,2020-03-08,Kolkata,2461
4273,2020-02-22,Delhi,6763
4274,2020-02-27,Banglore,7798
4275,2020-03-27,Banglore,7551
4276,2020-04-18,Mumbai,8655
4277,2020-02-09,Mumbai,9950
4278,2020-02-15,Delhi,2144
4279,2020-03-10,Mumbai,6821
4280,2020-01-16,Banglore,4361
4281,2020-05-05,Kolkata,4629
4282,2020-02-26,Banglore,4454
4283,2020-01-27,Mumbai,4277
4284,2020-03-14,Kolkata,2597
4285,2020-03-10,Mumbai,4045
4286,2020-04-11,Mumbai,4626
4287,2020-03-19,Kolkata,5779
4288,2020-03-31,Kolkata,7758
4289,2020-02-27,Delhi,3553
4290,2020-04-14,Kolkata,2371
4291,2020-01-17,Delhi,8315
4292,2020-05-01,Banglore,8033
4293,2020-02-25,Mumbai,5864
4294,2020-03-06,Kolkata,9104
4295,2020-05-24,Kolkata,2690
4296,2020-05-26,Mumbai,3496
4297,2020-04-17,Banglore,5581
4298,2020-01-19,Kolkata,8295
4299,2020-01-07,Banglore,3658
4300,2020-02-12,Mumbai,8179
4301,2020-02-01,Mumbai,9510
4302,2020-04-20,Delhi,2449
4303,2020-03-22,Kolkata,2365
4304,2020-05-01,Kolkata,4714
4305,2020-02-09,Banglore,4091
4306,2020-04-09,Mumbai,2577
4307,2020-03-03,Delhi,4698
4308,2020-03-12,Kolkata,6522
4309,2020-04-01,Kolkata,6060
4310,2020-03-17,Mumbai,7640
4311,2020-02-28,Banglore,4058
4312,2020-04-01,Delhi,9522
4313,2020-04-13,Banglore,8516
4314,2020-03-25,Delhi,8006
4315,2020-03-22,Mumbai,4813
4316,2020-05-18,Banglore,5833
4317,2020-01-15,Kolkata,3514
4318,2020-01-11,Banglore,6298
4319,2020-05-17,Banglore,3695
4320,2020-05-08,Banglore,3042
4321,2020-01-14,Mumbai,3687
4322,2020-03-08,Mumbai,3569
4323,2020-02-05,Delhi,5786
4324,2020-01-29,Delhi,5052
4325,2020-04-19,Kolkata,9070
4326,2020-04-24,Kolkata,8256
4327,2020-04-06,Kolkata,5427
4328,2020-01-28,Kolkata,6949
4329,2020-02-18,Delhi,2773
4330,2020-03-13,Banglore,9728
4331,2020-02-15,Banglore,3095
4332,2020-02-13,Banglore,5631
4333,2020-01-12,Delhi,9083
4334,2020-03-12,Delhi,2346
4335,2020-04-22,Mumbai,5200
4336,2020-01-07,Banglore,2120
4337,2020-01-12,Kolkata,2166
4338,2020-01-12,Banglore,6432
4339,2020-04-01,Mumbai,9168
4340,2020-04-28,Delhi,6823
4341,2020-04-19,Delhi,8015
4342,2020-03-07,Banglore,2325
4343,2020-05-02,Delhi,2726
4344,2020-01-23,Kolkata,5552
4345,2020-04-08,Banglore,9387
4346,2020-02-01,Kolkata,5276
4347,2020-04-15,Kolkata,2393
4348,2020-03-19,Banglore,5724
4349,2020-01-21,Banglore,4691
4350,2020-02-05,Kolkata,6043
4351,2020-04-01,Delhi,6921
4352,2020-02-12,Delhi,3502
4353,2020-01-16,Banglore,8352
4354,2020-02-07,Kolkata,3322
4355,2020-04-24,Kolkata,5751
4356,2020-01-19,Delhi,3682
4357,2020-03-19,Kolkata,7092
4358,2020-04-18,Mumbai,8621
4359,2020-05-19,Kolkata,5564
4360,2020-01-01,Banglore,6559
4361,2020-03-18,Delhi,9953
4362,2020-01-11,Kolkata,7696
4363,2020-04-05,Delhi,3002
4364,2020-04-05,Kolkata,7548
4365,2020-02-18,Kolkata,9672
4366,2020-05-31,Banglore,6136
4367,2020-01-11,Kolkata,2102
4368,2020-01-28,Banglore,7876
4369,2020-05-14,Kolkata,6340
4370,2020-03-21,Mumbai,3897
4371,2020-01-29,Banglore,3001
4372,2020-03-31,Banglore,5231
4373,2020-01-05,Delhi,7020
4374,2020-03-11,Banglore,4596
4375,2020-04-28,Banglore,2687
4376,2020-04-27,Kolkata,8696
4377,2020-05-05,Kolkata,9530
4378,2020-01-21,Mumbai,9551
4379,2020-04-30,Delhi,9004
4380,2020-01-15,Delhi,5694
4381,2020-01-21,Delhi,4341
4382,2020-05-15,Kolkata,3744
4383,2020-03-04,Delhi,5852
4384,2020-05-21,Kolkata,7408
4385,2020-01-16,Mumbai,8147
4386,2020-03-23,Kolkata,9300
4387,2020-03-08,Banglore,7931
4388,2020-05-02,Kolkata,7887
4389,2020-03-20,Kolkata,9982
4390,2020-04-17,Delhi,7501
4391,2020-04-15,Mumbai,5642
4392,2020-05-22,Mumbai,4619
4393,2020-02-28,Kolkata,5939
4394,2020-02-13,Delhi,5348
4395,2020-05-23,Mumbai,4819
4396,2020-04-17,Banglore,6755
4397,2020-04-11,Kolkata,3174
4398,2020-01-31,Banglore,6918
4399,2020-01-03,Mumbai,6657
4400,2020-03-31,Banglore,5068
4401,2020-03-23,Mumbai,3581
4402,2020-05-03,Banglore,2483
4403,2020-03-07,Banglore,9110
4404,2020-03-31,Banglore,2645
4405,2020-04-16,Banglore,9065
4406,2020-05-09,Mumbai,3008
4407,2020-02-02,Mumbai,9018
4408,2020-05-11,Mumbai,9841
4409,2020-05-23,Kolkata,9050
4410,2020-04-06,Banglore,9149
4411,2020-04-08,Kolkata,8215
4412,2020-01-15,Mumbai,6897
4413,2020-04-01,Mumbai,7885
4414,2020-03-25,Mumbai,9188
4415,2020-03-30,Delhi,6593
4416,2020-01-02,Mumbai,7987
4417,2020-03-05,Mumbai,7983
4418,2020-04-06,Banglore,6559
4419,2020-02-14,Mumbai,8756
4420,2020-05-02,Delhi,2572
4421,2020-02-17,Delhi,2602
4422,2020-05-27,Delhi,2938
4423,2020-02-11,Mumbai,8125
4424,2020-01-22,Delhi,5370
4425,2020-03-03,Kolkata,9074
4426,2020-02-10,Delhi,4959
4427,2020-04-14,Kolkata,5214
4428,2020-03-30,Delhi,9910
4429,2020-04-12,Kolkata,6892
4430,2020-03-03,Delhi,9125
4431,2020-02-18,Banglore,7614
4432,2020-02-29,Mumbai,2657
4433,2020-04-09,Banglore,2970
4434,2020-05-28,Mumbai,6843
4435,2020-05-01,Mumbai,6785
4436,2020-04-18,Banglore,6883
4437,2020-03-27,Mumbai,8953
4438,2020-01-14,Kolkata,9594
4439,2020-03-12,Kolkata,8958
4440,2020-05-21,Mumbai,7853
4441,2020-03-11,Mumbai,7790
4442,2020-05-30,Kolkata,4223
4443,2020-05-23,Kolkata,2381
4444,2020-03-08,Kolkata,6624
4445,2020-05-31,Kolkata,4606
4446,2020-03-26,Kolkata,3065
4447,2020-05-18,Delhi,4569
4448,2020-02-27,Mumbai,4748
4449,2020-02-19,Banglore,2113
4450,2020-03-08,Delhi,4519
4451,2020-02-20,Banglore,2985
4452,2020-05-31,Delhi,4713
4453,2020-03-04,Delhi,2728
4454,2020-03-07,Banglore,7880
4455,2020-02-10,Delhi,4333
4456,2020-02-27,Banglore,8621
4457,2020-03-05,Kolkata,3725
4458,2020-05-28,Delhi,4834
4459,2020-04-14,Mumbai,8502
4460,2020-05-14,Banglore,3780
4461,2020-05-04,Delhi,6445
4462,2020-02-09,Mumbai,8404
4463,2020-02-10,Mumbai,4391
4464,2020-03-19,Delhi,9584
4465,2020-02-28,Mumbai,8271
4466,2020-04-01,Kolkata,4749
4467,2020-01-20,Banglore,6638
4468,2020-02-06,Kolkata,9980
4469,2020-04-21,Banglore,3595
4470,2020-05-17,Banglore,3374
4471,2020-02-22,Kolkata,9756
4472,2020-04-20,Mumbai,2890
4473,2020-05-02,Mumbai,3211
4474,2020-03-22,Mumbai,3818
4475,2020-03-01,Kolkata,7751
4476,2020-04-18,Delhi,7959
4477,2020-02-13,Delhi,9639
4478,2020-02-06,Delhi,7936
4479,2020-04-15,Delhi,5891
4480,2020-03-09,Delhi,6802
4481,2020-04-17,Banglore,5362
4482,2020-04-28,Delhi,9700
4483,2020-04-30,Banglore,9386
4484,2020-01-05,Kolkata,9470
4485,2020-01-21,Delhi,9910
4486,2020-03-20,Kolkata,3973
4487,2020-03-29,Delhi,9780
4488,2020-03-22,Delhi,9277
4489,2020-02-26,Banglore,5009
4490,2020-02-12,Banglore,2991
4491,2020-05-05,Mumbai,6202
4492,2020-01-05,Mumbai,8277
4493,2020-02-14,Delhi,5314
4494,2020-03-19,Banglore,7257
4495,2020-04-24,Delhi,2180
4496,2020-01-28,Banglore,6503
4497,2020-01-26,Banglore,2084
4498,2020-05-23,Mumbai,8502
4499,2020-05-26,Banglore,8452
4500,2020-02-10,Delhi,8823
4501,2020-03-22,Banglore,8221
4502,2020-04-30,Mumbai,5047
4503,2020-02-05,Banglore,5284
4504,2020-01-12,Kolkata,7690
4505,2020-01-08,Delhi,9540
4506,2020-04-02,Kolkata,3467
4507,2020-01-23,Mumbai,6910
4508,2020-05-22,Mumbai,3643
4509,2020-01-05,Mumbai,6965
4510,2020-03-29,Banglore,5716
4511,2020-05-31,Kolkata,9609
4512,2020-03-25,Kolkata,5445
4513,2020-05-15,Delhi,2784
4514,2020-03-24,Kolkata,8769
4515,2020-03-09,Banglore,8184
4516,2020-03-11,Banglore,2864
4517,2020-03-03,Kolkata,7662
4518,2020-03-18,Delhi,8754
4519,2020-02-23,Banglore,9248
4520,2020-01-27,Kolkata,5536
4521,2020-02-09,Banglore,6790
4522,2020-01-06,Banglore,6979
4523,2020-04-28,Kolkata,8547
4524,2020-04-12,Kolkata,4327
4525,2020-02-16,Kolkata,6303
4526,2020-03-15,Delhi,7315
4527,2020-02-19,Mumbai,3501
4528,2020-04-17,Kolkata,5372
4529,2020-04-12,Kolkata,5365
4530,2020-01-02,Mumbai,3388
4531,2020-02-02,Mumbai,3562
4532,2020-01-12,Kolkata,2615
4533,2020-05-26,Delhi,3359
4534,2020-04-07,Delhi,7779
4535,2020-05-21,Delhi,9461
4536,2020-03-26,Mumbai,3691
4537,2020-03-14,Banglore,9680
4538,2020-04-06,Kolkata,2707
4539,2020-01-19,Delhi,5278
4540,2020-02-12,Delhi,5180
4541,2020-01-19,Delhi,8062
4542,2020-01-07,Delhi,5273
4543,2020-03-21,Banglore,6983
4544,2020-02-03,Delhi,5888
4545,2020-05-23,Kolkata,6241
4546,2020-05-15,Delhi,8391
4547,2020-04-04,Delhi,4030
4548,2020-05-03,Delhi,9244
4549,2020-04-17,Mumbai,9905
4550,2020-02-20,Banglore,2752
4551,2020-03-09,Delhi,5713
4552,2020-03-09,Kolkata,4502
4553,2020-05-05,Mumbai,7108
4554,2020-05-11,Kolkata,5286
4555,2020-05-05,Kolkata,9768
4556,2020-03-25,Banglore,2356
4557,2020-02-19,Banglore,8454
4558,2020-05-25,Banglore,7679
4559,2020-02-07,Delhi,4348
4560,2020-01-26,Banglore,5886
4561,2020-02-08,Mumbai,2073
4562,2020-02-09,Banglore,9882
4563,2020-01-16,Kolkata,3041
4564,2020-01-28,Banglore,4089
4565,2020-04-04,Mumbai,5482
4566,2020-02-07,Banglore,8247
4567,2020-03-07,Delhi,5728
4568,2020-04-13,Mumbai,4166
4569,2020-02-26,Delhi,7036
4570,2020-04-08,Banglore,6097
4571,2020-05-07,Kolkata,3907
4572,2020-04-04,Delhi,6287
4573,2020-01-09,Delhi,4426
4574,2020-03-14,Delhi,6453
4575,2020-01-31,Banglore,8017
4576,2020-03-21,Banglore,4640
4577,2020-04-14,Banglore,7752
4578,2020-05-07,Kolkata,7823
4579,2020-02-04,Mumbai,4990
4580,2020-03-01,Banglore,9734
4581,2020-02-06,Delhi,4239
4582,2020-05-03,Banglore,4399
4583,2020-05-30,Kolkata,4909
4584,2020-05-27,Kolkata,5471
4585,2020-05-01,Mumbai,3706
4586,2020-05-22,Kolkata,9422
4587,2020-04-27,Delhi,3960
4588,2020-05-14,Mumbai,8489
4589,2020-01-30,Kolkata,4269
